,title,artist,positive,negative,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,unknown,total_number_of_words,emotional_impact_words,neutral_words,norm_positive,norm_negative,norm_anger,norm_anticipation,norm_disgust,norm_fear,norm_joy,norm_sadness,norm_surprise,norm_trust,norm_unknown,norm_total_number_of_words,norm_emotional_impact_words,norm_neutral_words
ML1445,Say It ,Kurt Elling,13,1,1,3,0,2,13,0,1,3,40,76,14,22,17.105263157894736,1.3157894736842106,1.3157894736842106,3.9473684210526314,0.0,2.6315789473684212,17.105263157894736,0.0,1.3157894736842106,3.9473684210526314,52.63157894736842,100.0,18.42105263157895,28.94736842105263
ML1446,Shoot The Moon,Norah Jones,5,6,4,3,3,4,1,5,0,1,21,49,11,17,10.204081632653061,12.244897959183673,8.16326530612245,6.122448979591836,6.122448979591836,8.16326530612245,2.0408163265306123,10.204081632653061,0.0,2.0408163265306123,42.857142857142854,100.0,22.448979591836736,34.69387755102041
ML1448,A Dream,Mary J. Blige,10,0,0,6,0,0,10,2,0,5,65,138,10,63,7.246376811594203,0.0,0.0,4.3478260869565215,0.0,0.0,7.246376811594203,1.4492753623188406,0.0,3.6231884057971016,47.10144927536232,100.0,7.246376811594203,45.65217391304348
ML1449,Who's Got Your Love,Nyasia,28,6,2,0,0,2,28,1,0,0,97,138,34,7,20.28985507246377,4.3478260869565215,1.4492753623188406,0.0,0.0,1.4492753623188406,20.28985507246377,0.7246376811594203,0.0,0.0,70.28985507246377,100.0,24.63768115942029,5.072463768115942
ML1450,Hate Is My Fuel,Destruction,16,47,35,7,34,41,6,36,9,12,32,123,63,28,13.008130081300813,38.21138211382114,28.45528455284553,5.691056910569106,27.642276422764226,33.333333333333336,4.878048780487805,29.26829268292683,7.317073170731708,9.75609756097561,26.016260162601625,100.0,51.21951219512195,22.764227642276424
ML1451,Okie Dokie,Dan Deacon,1,12,12,0,0,18,1,0,0,1,34,53,13,6,1.8867924528301887,22.641509433962263,22.641509433962263,0.0,0.0,33.9622641509434,1.8867924528301887,0.0,0.0,1.8867924528301887,64.15094339622641,100.0,24.528301886792452,11.320754716981131
ML1453,Let's Fight,Thompson Square,17,36,34,3,10,27,14,11,22,2,98,202,53,51,8.415841584158416,17.821782178217823,16.831683168316832,1.4851485148514851,4.9504950495049505,13.366336633663366,6.930693069306931,5.445544554455446,10.891089108910892,0.9900990099009901,48.51485148514851,100.0,26.237623762376238,25.247524752475247
ML1454,Money Honey,Bay City Rollers,33,4,17,19,0,0,19,2,16,19,45,97,37,15,34.02061855670103,4.123711340206185,17.52577319587629,19.587628865979383,0.0,0.0,19.587628865979383,2.0618556701030926,16.49484536082474,19.587628865979383,46.391752577319586,100.0,38.144329896907216,15.463917525773196
ML1455,Lo Dudo,Frankie Ruiz,0,0,0,0,0,0,0,0,0,0,254,266,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.48872180451127,100.0,0.0,4.511278195488722
ML1456,La Puerta Del Colegio,Magneto,0,5,3,0,2,2,0,2,0,0,190,197,5,2,0.0,2.5380710659898478,1.5228426395939085,0.0,1.015228426395939,1.015228426395939,0.0,1.015228426395939,0.0,0.0,96.44670050761421,100.0,2.5380710659898478,1.015228426395939
ML1457,I Don't Wanna Lose Your Love ,Santana,7,15,4,7,3,15,7,15,14,2,109,156,22,25,4.487179487179487,9.615384615384615,2.5641025641025643,4.487179487179487,1.9230769230769231,9.615384615384615,4.487179487179487,9.615384615384615,8.974358974358974,1.2820512820512822,69.87179487179488,100.0,14.102564102564102,16.025641025641026
ML1458,C'mon And Love Me,Kiss,27,5,1,5,1,1,27,2,2,2,70,124,32,22,21.774193548387096,4.032258064516129,0.8064516129032258,4.032258064516129,0.8064516129032258,0.8064516129032258,21.774193548387096,1.6129032258064515,1.6129032258064515,1.6129032258064515,56.45161290322581,100.0,25.806451612903224,17.741935483870968
ML1459,Sway,The Rolling Stones,5,14,12,2,10,14,4,14,2,5,41,92,19,32,5.434782608695652,15.217391304347826,13.043478260869565,2.1739130434782608,10.869565217391305,15.217391304347826,4.3478260869565215,15.217391304347826,2.1739130434782608,5.434782608695652,44.56521739130435,100.0,20.652173913043477,34.78260869565217
ML1460,Ten Ton Hammer,Machine Head,9,30,22,1,12,23,2,19,3,5,37,114,39,38,7.894736842105263,26.31578947368421,19.29824561403509,0.8771929824561403,10.526315789473685,20.17543859649123,1.7543859649122806,16.666666666666668,2.6315789473684212,4.385964912280702,32.45614035087719,100.0,34.21052631578947,33.333333333333336
ML1461,War?,System Of A Down,15,53,24,4,0,53,5,4,2,7,38,128,68,22,11.71875,41.40625,18.75,3.125,0.0,41.40625,3.90625,3.125,1.5625,5.46875,29.6875,100.0,53.125,17.1875
ML1462,Scream Aim Fire,Bullet For My Valentine,38,38,31,47,19,52,6,27,16,37,45,179,76,58,21.22905027932961,21.22905027932961,17.318435754189945,26.256983240223462,10.614525139664805,29.050279329608937,3.35195530726257,15.083798882681565,8.938547486033519,20.670391061452513,25.139664804469273,100.0,42.45810055865922,32.402234636871505
ML1465,The Fire ,The Roots,27,24,8,16,9,25,11,10,6,10,98,226,51,77,11.946902654867257,10.619469026548673,3.5398230088495577,7.079646017699115,3.982300884955752,11.061946902654867,4.867256637168142,4.424778761061947,2.6548672566371683,4.424778761061947,43.36283185840708,100.0,22.56637168141593,34.07079646017699
ML1466,Burning Down The House,The Used,7,10,7,5,1,16,2,2,2,2,55,130,17,58,5.384615384615385,7.6923076923076925,5.384615384615385,3.8461538461538463,0.7692307692307693,12.307692307692308,1.5384615384615385,1.5384615384615385,1.5384615384615385,1.5384615384615385,42.30769230769231,100.0,13.076923076923077,44.61538461538461
ML1468,No More Words,Anna Calvi,15,0,0,0,0,0,15,0,0,0,23,54,15,16,27.77777777777778,0.0,0.0,0.0,0.0,0.0,27.77777777777778,0.0,0.0,0.0,42.592592592592595,100.0,27.77777777777778,29.62962962962963
ML1469,Desire,Anna Calvi,18,26,12,20,8,29,14,23,5,15,84,163,44,35,11.042944785276074,15.950920245398773,7.361963190184049,12.269938650306749,4.9079754601226995,17.791411042944784,8.588957055214724,14.110429447852761,3.067484662576687,9.202453987730062,51.533742331288344,100.0,26.993865030674847,21.47239263803681
ML1470,La Mujer Que No Sone,Ricardo Arjona,0,4,3,0,3,3,0,3,0,0,174,185,4,7,0.0,2.1621621621621623,1.6216216216216217,0.0,1.6216216216216217,1.6216216216216217,0.0,1.6216216216216217,0.0,0.0,94.05405405405405,100.0,2.1621621621621623,3.7837837837837838
ML1471,Natural's Not In It,Gang Of Four,30,13,5,20,3,7,20,7,7,19,41,118,43,34,25.423728813559322,11.016949152542374,4.237288135593221,16.949152542372882,2.542372881355932,5.932203389830509,16.949152542372882,5.932203389830509,5.932203389830509,16.10169491525424,34.74576271186441,100.0,36.440677966101696,28.8135593220339
ML1472,Ordinary Pain,Stevie Wonder,13,80,1,5,7,71,12,74,5,6,96,311,93,122,4.180064308681672,25.723472668810288,0.3215434083601286,1.607717041800643,2.2508038585209005,22.829581993569132,3.8585209003215435,23.794212218649516,1.607717041800643,1.9292604501607717,30.868167202572348,100.0,29.90353697749196,39.22829581993569
ML1473,To Be Loved,Jackie Wilson,13,6,6,8,6,6,11,6,7,6,30,54,19,5,24.074074074074073,11.11111111111111,11.11111111111111,14.814814814814815,11.11111111111111,11.11111111111111,20.37037037037037,11.11111111111111,12.962962962962964,11.11111111111111,55.55555555555556,100.0,35.18518518518518,9.25925925925926
ML1475,Already Gone,Bayside,4,18,10,7,10,9,2,12,1,3,126,190,22,42,2.1052631578947367,9.473684210526315,5.2631578947368425,3.6842105263157894,5.2631578947368425,4.7368421052631575,1.0526315789473684,6.315789473684211,0.5263157894736842,1.5789473684210527,66.3157894736842,100.0,11.578947368421053,22.105263157894736
ML1476,In The Dirt,S. Carey,0,16,4,4,8,8,0,12,4,8,32,52,16,4,0.0,30.76923076923077,7.6923076923076925,7.6923076923076925,15.384615384615385,15.384615384615385,0.0,23.076923076923077,7.6923076923076925,15.384615384615385,61.53846153846154,100.0,30.76923076923077,7.6923076923076925
ML1477,Living Decorations,Maps & Atlases,3,9,2,1,3,3,3,3,2,3,14,44,12,18,6.818181818181818,20.454545454545453,4.545454545454546,2.272727272727273,6.818181818181818,6.818181818181818,6.818181818181818,6.818181818181818,4.545454545454546,6.818181818181818,31.818181818181817,100.0,27.272727272727273,40.90909090909091
ML1478,Free Speech For The Dumb,Metallica,14,6,0,0,0,0,0,0,0,0,16,36,20,0,38.888888888888886,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444444444444,100.0,55.55555555555556,0.0
ML1479,Paradise,Tesla,8,7,1,8,0,2,6,5,4,4,97,152,15,40,5.2631578947368425,4.605263157894737,0.6578947368421053,5.2631578947368425,0.0,1.3157894736842106,3.9473684210526314,3.289473684210526,2.6315789473684212,2.6315789473684212,63.81578947368421,100.0,9.868421052631579,26.31578947368421
ML1480,See Saw,Aretha Franklin,26,2,2,4,1,3,26,2,4,5,97,137,28,12,18.978102189781023,1.4598540145985401,1.4598540145985401,2.9197080291970803,0.7299270072992701,2.18978102189781,18.978102189781023,1.4598540145985401,2.9197080291970803,3.6496350364963503,70.8029197080292,100.0,20.437956204379564,8.75912408759124
ML1481,Your Mother Should Know,The Beatles,29,27,3,39,0,0,29,27,0,29,46,99,56,-3,29.292929292929294,27.272727272727273,3.0303030303030303,39.39393939393939,0.0,0.0,29.292929292929294,27.272727272727273,0.0,29.292929292929294,46.464646464646464,100.0,56.56565656565657,-3.0303030303030303
ML1482,You Drive Me Nervous,Alice Cooper,4,23,1,20,2,21,2,1,1,3,52,87,27,8,4.597701149425287,26.436781609195403,1.1494252873563218,22.988505747126435,2.2988505747126435,24.137931034482758,2.2988505747126435,1.1494252873563218,1.1494252873563218,3.4482758620689653,59.770114942528735,100.0,31.03448275862069,9.195402298850574
ML1483,Hate On Me,Jill Scott,10,36,29,1,29,31,8,30,2,6,111,194,46,37,5.154639175257732,18.556701030927837,14.948453608247423,0.5154639175257731,14.948453608247423,15.97938144329897,4.123711340206185,15.463917525773196,1.0309278350515463,3.0927835051546393,57.21649484536083,100.0,23.711340206185568,19.072164948453608
ML1484,2wicky,Hooverphonic,3,12,9,5,0,9,1,11,4,3,39,72,15,18,4.166666666666667,16.666666666666668,12.5,6.944444444444445,0.0,12.5,1.3888888888888888,15.277777777777779,5.555555555555555,4.166666666666667,54.166666666666664,100.0,20.833333333333332,25.0
ML1485,Keep Me Home ,Kraak & Smaak,4,4,2,4,2,2,4,4,2,2,104,138,8,26,2.898550724637681,2.898550724637681,1.4492753623188406,2.898550724637681,1.4492753623188406,1.4492753623188406,2.898550724637681,2.898550724637681,1.4492753623188406,1.4492753623188406,75.3623188405797,100.0,5.797101449275362,18.840579710144926
ML1486,All Cats Are Grey,The Cure,1,3,2,2,1,1,0,2,1,0,7,31,4,20,3.225806451612903,9.67741935483871,6.451612903225806,6.451612903225806,3.225806451612903,3.225806451612903,0.0,6.451612903225806,3.225806451612903,0.0,22.580645161290324,100.0,12.903225806451612,64.51612903225806
ML1487,Vietnam,Crystal Castles,15,0,0,15,0,0,15,0,0,15,5,20,15,0,75.0,0.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,75.0,25.0,100.0,75.0,0.0
ML1488,Dirty Robot,The Lemonheads,2,36,3,0,34,3,2,2,2,1,62,148,38,48,1.3513513513513513,24.324324324324323,2.027027027027027,0.0,22.972972972972972,2.027027027027027,1.3513513513513513,1.3513513513513513,1.3513513513513513,0.6756756756756757,41.891891891891895,100.0,25.675675675675677,32.432432432432435
ML1489,Unfair,Pavement,10,8,2,9,5,1,3,6,2,8,53,95,18,24,10.526315789473685,8.421052631578947,2.1052631578947367,9.473684210526315,5.2631578947368425,1.0526315789473684,3.1578947368421053,6.315789473684211,2.1052631578947367,8.421052631578947,55.78947368421053,100.0,18.94736842105263,25.263157894736842
ML1490,Good Luck ,Basement Jaxx,109,23,8,97,8,15,99,10,81,59,65,236,132,39,46.186440677966104,9.745762711864407,3.389830508474576,41.101694915254235,3.389830508474576,6.3559322033898304,41.94915254237288,4.237288135593221,34.32203389830509,25.0,27.54237288135593,100.0,55.932203389830505,16.52542372881356
ML1491,Clenching The Fists Of Dissent,Machine Head,26,55,33,19,13,38,16,29,11,19,89,232,81,62,11.206896551724139,23.70689655172414,14.224137931034482,8.189655172413794,5.603448275862069,16.379310344827587,6.896551724137931,12.5,4.741379310344827,8.189655172413794,38.36206896551724,100.0,34.91379310344828,26.724137931034484
ML1493,God Hates Us,Avenged Sevenfold,17,28,11,10,10,33,16,13,1,17,38,114,45,31,14.912280701754385,24.56140350877193,9.649122807017545,8.771929824561404,8.771929824561404,28.94736842105263,14.035087719298245,11.403508771929825,0.8771929824561403,14.912280701754385,33.333333333333336,100.0,39.473684210526315,27.19298245614035
ML1494,Fear Campaign,Fear Factory,8,50,33,4,21,53,4,19,2,8,11,82,58,13,9.75609756097561,60.97560975609756,40.24390243902439,4.878048780487805,25.609756097560975,64.63414634146342,4.878048780487805,23.170731707317074,2.4390243902439024,9.75609756097561,13.414634146341463,100.0,70.73170731707317,15.853658536585366
ML1495,Peg O' My Heart,Dropkick Murphys,11,0,0,5,0,0,11,1,5,1,56,113,11,46,9.734513274336283,0.0,0.0,4.424778761061947,0.0,0.0,9.734513274336283,0.8849557522123894,4.424778761061947,0.8849557522123894,49.557522123893804,100.0,9.734513274336283,40.70796460176991
ML1496,Happy Birthday,Stevie Wonder,76,4,1,71,1,2,69,4,32,40,59,182,80,43,41.75824175824176,2.197802197802198,0.5494505494505495,39.010989010989015,0.5494505494505495,1.098901098901099,37.91208791208791,2.197802197802198,17.582417582417584,21.978021978021978,32.417582417582416,100.0,43.956043956043956,23.626373626373628
ML1498,Sorry Seems To Be The Hardest Word ,Ray Charles,9,4,4,0,0,2,2,0,2,5,62,86,13,11,10.465116279069768,4.651162790697675,4.651162790697675,0.0,0.0,2.3255813953488373,2.3255813953488373,0.0,2.3255813953488373,5.813953488372093,72.09302325581395,100.0,15.116279069767442,12.790697674418604
ML1499,All The Places ,Aaron Hall,89,7,1,39,0,4,82,4,32,4,140,303,96,67,29.372937293729372,2.31023102310231,0.33003300330033003,12.871287128712872,0.0,1.3201320132013201,27.062706270627064,1.3201320132013201,10.561056105610561,1.3201320132013201,46.20462046204621,100.0,31.683168316831683,22.112211221122113
ML1500,Astoria,Starfucker,0,0,0,0,0,0,0,0,0,0,9,33,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.272727272727273,100.0,0.0,72.72727272727273
ML1501,The Devil,Anna Calvi,2,17,9,13,9,10,2,14,0,1,11,31,19,1,6.451612903225806,54.83870967741935,29.032258064516128,41.935483870967744,29.032258064516128,32.25806451612903,6.451612903225806,45.16129032258065,0.0,3.225806451612903,35.483870967741936,100.0,61.29032258064516,3.225806451612903
ML1502,Running Bear,Johnny Preston,35,8,12,26,2,16,32,6,4,25,52,137,43,42,25.547445255474454,5.839416058394161,8.75912408759124,18.978102189781023,1.4598540145985401,11.678832116788321,23.357664233576642,4.37956204379562,2.9197080291970803,18.248175182481752,37.956204379562045,100.0,31.386861313868614,30.656934306569344
ML1503,The Glory Of Love,The Five Keys,13,5,2,7,2,4,11,5,4,5,56,91,18,17,14.285714285714286,5.4945054945054945,2.197802197802198,7.6923076923076925,2.197802197802198,4.395604395604396,12.087912087912088,5.4945054945054945,4.395604395604396,5.4945054945054945,61.53846153846154,100.0,19.78021978021978,18.681318681318682
ML1504,Monster Hospital,Metric,14,54,4,6,4,61,12,5,0,7,58,144,68,18,9.722222222222221,37.5,2.7777777777777777,4.166666666666667,2.7777777777777777,42.361111111111114,8.333333333333334,3.4722222222222223,0.0,4.861111111111111,40.27777777777778,100.0,47.22222222222222,12.5
ML1505,Blue And Yellow,The Used,2,17,4,14,11,6,2,2,2,2,96,145,19,30,1.3793103448275863,11.724137931034482,2.7586206896551726,9.655172413793103,7.586206896551724,4.137931034482759,1.3793103448275863,1.3793103448275863,1.3793103448275863,1.3793103448275863,66.20689655172414,100.0,13.10344827586207,20.689655172413794
ML1506,Kiss Like Your Kiss,Lucinda Williams,18,1,0,13,0,0,15,1,12,4,40,70,19,11,25.714285714285715,1.4285714285714286,0.0,18.571428571428573,0.0,0.0,21.428571428571427,1.4285714285714286,17.142857142857142,5.714285714285714,57.142857142857146,100.0,27.142857142857142,15.714285714285714
ML1507,Bang ,Waka Flocka Flame,1,14,15,1,9,14,1,10,9,1,31,53,15,7,1.8867924528301887,26.41509433962264,28.30188679245283,1.8867924528301887,16.9811320754717,26.41509433962264,1.8867924528301887,18.867924528301888,16.9811320754717,1.8867924528301887,58.490566037735846,100.0,28.30188679245283,13.20754716981132
ML1508,It's Money That I Love,Randy Newman,26,11,9,20,0,6,25,9,10,10,51,102,37,14,25.49019607843137,10.784313725490197,8.823529411764707,19.607843137254903,0.0,5.882352941176471,24.50980392156863,8.823529411764707,9.803921568627452,9.803921568627452,50.0,100.0,36.27450980392157,13.72549019607843
ML1510,Colony Of Birchmen,Mastodon,3,10,8,9,8,11,1,9,6,2,46,81,13,22,3.7037037037037037,12.345679012345679,9.876543209876543,11.11111111111111,9.876543209876543,13.580246913580247,1.2345679012345678,11.11111111111111,7.407407407407407,2.4691358024691357,56.79012345679013,100.0,16.049382716049383,27.160493827160494
ML1511,Lead Me Into Love,Anita Baker,42,3,1,11,0,0,32,1,10,14,67,140,45,28,30.0,2.142857142857143,0.7142857142857143,7.857142857142857,0.0,0.0,22.857142857142858,0.7142857142857143,7.142857142857143,10.0,47.857142857142854,100.0,32.142857142857146,20.0
ML1512,The Stroller,Jaill,8,10,0,2,0,6,2,3,1,7,29,70,18,23,11.428571428571429,14.285714285714286,0.0,2.857142857142857,0.0,8.571428571428571,2.857142857142857,4.285714285714286,1.4285714285714286,10.0,41.42857142857143,100.0,25.714285714285715,32.857142857142854
ML1513,Hearts On Fire,Cut Copy,3,1,1,3,1,18,3,1,1,2,25,94,4,65,3.1914893617021276,1.0638297872340425,1.0638297872340425,3.1914893617021276,1.0638297872340425,19.148936170212767,3.1914893617021276,1.0638297872340425,1.0638297872340425,2.127659574468085,26.595744680851062,100.0,4.25531914893617,69.14893617021276
ML1514,Showbiz Blues,Fleetwood Mac,9,6,3,1,2,0,9,2,1,3,55,87,15,17,10.344827586206897,6.896551724137931,3.4482758620689653,1.1494252873563218,2.2988505747126435,0.0,10.344827586206897,2.2988505747126435,1.1494252873563218,3.4482758620689653,63.2183908045977,100.0,17.24137931034483,19.54022988505747
ML1516,Carnival,The Cardigans,23,2,0,3,0,1,24,2,0,8,55,98,25,18,23.46938775510204,2.0408163265306123,0.0,3.061224489795918,0.0,1.0204081632653061,24.489795918367346,2.0408163265306123,0.0,8.16326530612245,56.12244897959184,100.0,25.510204081632654,18.367346938775512
ML1517,Locust Valley,Women,8,21,10,3,10,10,4,13,4,8,29,96,29,38,8.333333333333334,21.875,10.416666666666666,3.125,10.416666666666666,10.416666666666666,4.166666666666667,13.541666666666666,4.166666666666667,8.333333333333334,30.208333333333332,100.0,30.208333333333332,39.583333333333336
ML1518,I'll Be Home,The Flamingos,7,6,0,14,0,0,8,0,0,5,40,82,13,29,8.536585365853659,7.317073170731708,0.0,17.073170731707318,0.0,0.0,9.75609756097561,0.0,0.0,6.097560975609756,48.78048780487805,100.0,15.853658536585366,35.36585365853659
ML1519,Perfectly Lonely,John Mayer,7,13,10,4,10,10,5,11,2,3,88,125,20,17,5.6,10.4,8.0,3.2,8.0,8.0,4.0,8.8,1.6,2.4,70.4,100.0,16.0,13.6
ML1520,Another Day,Paul McCartney,4,0,0,3,0,0,2,0,3,2,76,159,4,79,2.5157232704402515,0.0,0.0,1.8867924528301887,0.0,0.0,1.2578616352201257,0.0,1.8867924528301887,1.2578616352201257,47.79874213836478,100.0,2.5157232704402515,49.685534591194966
ML1521,Is There A Ghost,Band Of Horses,0,0,0,0,0,7,0,0,0,0,30,63,0,33,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,47.61904761904762,100.0,0.0,52.38095238095238
ML1522,Sweet Fire Of Love,Robbie Robertson,49,12,7,28,0,37,43,6,25,28,64,189,61,64,25.925925925925927,6.349206349206349,3.7037037037037037,14.814814814814815,0.0,19.576719576719576,22.75132275132275,3.1746031746031744,13.227513227513228,14.814814814814815,33.86243386243386,100.0,32.27513227513227,33.86243386243386
ML1523,Conquistador,Procol Harum,6,9,1,6,2,3,3,7,4,4,46,91,15,30,6.593406593406593,9.89010989010989,1.098901098901099,6.593406593406593,2.197802197802198,3.2967032967032965,3.2967032967032965,7.6923076923076925,4.395604395604396,4.395604395604396,50.54945054945055,100.0,16.483516483516482,32.967032967032964
ML1524,Bonded By Blood,Exodus,7,32,26,9,20,22,5,24,21,7,44,152,39,69,4.605263157894737,21.05263157894737,17.105263157894736,5.921052631578948,13.157894736842104,14.473684210526315,3.289473684210526,15.789473684210526,13.81578947368421,4.605263157894737,28.94736842105263,100.0,25.657894736842106,45.39473684210526
ML1525,Deep River Woman,Lionel Richie,7,4,0,4,3,0,4,1,2,4,35,68,11,22,10.294117647058824,5.882352941176471,0.0,5.882352941176471,4.411764705882353,0.0,5.882352941176471,1.4705882352941178,2.9411764705882355,5.882352941176471,51.470588235294116,100.0,16.176470588235293,32.35294117647059
ML1526,Be Quick Or Be Dead,Iron Maiden,5,23,10,9,18,21,2,11,8,2,67,134,28,39,3.7313432835820897,17.16417910447761,7.462686567164179,6.7164179104477615,13.432835820895523,15.671641791044776,1.492537313432836,8.208955223880597,5.970149253731344,1.492537313432836,50.0,100.0,20.895522388059703,29.104477611940297
ML1527,Outta My Life,Deadmau5,0,18,8,0,0,8,0,12,0,0,98,150,18,34,0.0,12.0,5.333333333333333,0.0,0.0,5.333333333333333,0.0,8.0,0.0,0.0,65.33333333333333,100.0,12.0,22.666666666666668
ML1528,Looking For A Place,Eliza Gilkyson,7,10,2,3,4,3,2,9,2,3,52,110,17,41,6.363636363636363,9.090909090909092,1.8181818181818181,2.727272727272727,3.6363636363636362,2.727272727272727,1.8181818181818181,8.181818181818182,1.8181818181818181,2.727272727272727,47.27272727272727,100.0,15.454545454545455,37.27272727272727
ML1529,Victor Jara's Hands,Calexico,0,6,1,0,0,1,0,3,0,4,40,75,6,29,0.0,8.0,1.3333333333333333,0.0,0.0,1.3333333333333333,0.0,4.0,0.0,5.333333333333333,53.333333333333336,100.0,8.0,38.666666666666664
ML1530,On A Real Lonely Night,Warren Haynes,19,16,13,8,14,10,8,11,2,12,59,146,35,52,13.013698630136986,10.95890410958904,8.904109589041095,5.47945205479452,9.58904109589041,6.8493150684931505,5.47945205479452,7.534246575342466,1.36986301369863,8.219178082191782,40.41095890410959,100.0,23.972602739726028,35.61643835616438
ML1531,Let Me Come On Home,Otis Redding,14,5,1,2,2,2,12,6,2,2,57,89,19,13,15.730337078651685,5.617977528089888,1.1235955056179776,2.247191011235955,2.247191011235955,2.247191011235955,13.48314606741573,6.741573033707865,2.247191011235955,2.247191011235955,64.04494382022472,100.0,21.348314606741575,14.606741573033707
ML1532,Love Is Found,Sade,26,0,0,1,0,0,25,0,0,8,35,78,26,17,33.333333333333336,0.0,0.0,1.2820512820512822,0.0,0.0,32.05128205128205,0.0,0.0,10.256410256410257,44.87179487179487,100.0,33.333333333333336,21.794871794871796
ML1533,Walking Dead ,Z-Trip,8,14,8,0,9,14,8,13,0,0,111,161,22,28,4.968944099378882,8.695652173913043,4.968944099378882,0.0,5.590062111801243,8.695652173913043,4.968944099378882,8.074534161490684,0.0,0.0,68.94409937888199,100.0,13.664596273291925,17.391304347826086
ML1534,Amor,Cristian,6,4,3,0,3,3,0,4,0,0,155,172,10,7,3.488372093023256,2.3255813953488373,1.744186046511628,0.0,1.744186046511628,1.744186046511628,0.0,2.3255813953488373,0.0,0.0,90.11627906976744,100.0,5.813953488372093,4.069767441860465
ML1535,Rompecabezas,Aterciopelados,0,1,1,0,1,1,0,1,0,0,121,122,1,0,0.0,0.819672131147541,0.819672131147541,0.0,0.819672131147541,0.819672131147541,0.0,0.819672131147541,0.0,0.0,99.18032786885246,100.0,0.819672131147541,0.0
ML1536,Let It Grow,Eric Clapton,42,0,0,25,0,0,35,4,8,26,44,107,42,21,39.25233644859813,0.0,0.0,23.364485981308412,0.0,0.0,32.71028037383178,3.7383177570093458,7.4766355140186915,24.299065420560748,41.12149532710281,100.0,39.25233644859813,19.626168224299064
ML1542,Aesthetics Of Hate,Machine Head,21,15,11,9,11,11,15,14,3,13,31,89,36,22,23.59550561797753,16.853932584269664,12.359550561797754,10.112359550561798,12.359550561797754,12.359550561797754,16.853932584269664,15.730337078651685,3.3707865168539324,14.606741573033707,34.831460674157306,100.0,40.449438202247194,24.719101123595507
ML1551,King Of The Night Time World,Kiss,27,3,2,17,2,2,5,2,0,9,73,174,30,71,15.517241379310345,1.7241379310344827,1.1494252873563218,9.770114942528735,1.1494252873563218,1.1494252873563218,2.8735632183908044,1.1494252873563218,0.0,5.172413793103448,41.95402298850575,100.0,17.24137931034483,40.804597701149426
ML1552,Asi Es El Amor,Grupo Bryndis,1,0,0,0,0,0,0,0,0,0,72,75,1,2,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,100.0,1.3333333333333333,2.6666666666666665
ML1554,Touched A Dream,R. Kelly,41,33,7,14,4,4,31,5,5,18,98,278,74,106,14.748201438848922,11.870503597122303,2.5179856115107913,5.0359712230215825,1.4388489208633093,1.4388489208633093,11.151079136690647,1.7985611510791366,1.7985611510791366,6.474820143884892,35.25179856115108,100.0,26.618705035971225,38.1294964028777
ML1555,Narrow With The Hall,Women,6,7,2,6,7,3,5,5,4,5,20,55,13,22,10.909090909090908,12.727272727272727,3.6363636363636362,10.909090909090908,12.727272727272727,5.454545454545454,9.090909090909092,9.090909090909092,7.2727272727272725,9.090909090909092,36.36363636363637,100.0,23.636363636363637,40.0
ML1556,Ghost Hardware,Burial,11,0,0,0,0,0,11,0,0,0,11,28,11,6,39.285714285714285,0.0,0.0,0.0,0.0,0.0,39.285714285714285,0.0,0.0,0.0,39.285714285714285,100.0,39.285714285714285,21.428571428571427
ML1557,Soon,My Bloody Valentine,4,6,2,1,0,6,3,4,0,1,19,38,10,9,10.526315789473685,15.789473684210526,5.2631578947368425,2.6315789473684212,0.0,15.789473684210526,7.894736842105263,10.526315789473685,0.0,2.6315789473684212,50.0,100.0,26.31578947368421,23.68421052631579
ML1558,Even In Dreams,The Pains Of Being Pure At Heart,1,14,10,3,10,0,0,11,10,0,61,93,15,17,1.075268817204301,15.053763440860216,10.75268817204301,3.225806451612903,10.75268817204301,0.0,0.0,11.827956989247312,10.75268817204301,0.0,65.59139784946237,100.0,16.129032258064516,18.27956989247312
ML1559,Let The Serpent Sleep,Elf Power,2,18,1,2,15,13,2,1,1,2,27,84,20,37,2.380952380952381,21.428571428571427,1.1904761904761905,2.380952380952381,17.857142857142858,15.476190476190476,2.380952380952381,1.1904761904761905,1.1904761904761905,2.380952380952381,32.142857142857146,100.0,23.80952380952381,44.04761904761905
ML1560,Simple X,Andrew Bird,5,5,1,0,1,12,1,1,2,1,18,69,10,41,7.246376811594203,7.246376811594203,1.4492753623188406,0.0,1.4492753623188406,17.391304347826086,1.4492753623188406,1.4492753623188406,2.898550724637681,1.4492753623188406,26.08695652173913,100.0,14.492753623188406,59.42028985507246
ML1561,For You Blue,The Beatles,15,2,0,9,0,2,15,7,9,9,31,71,17,23,21.12676056338028,2.816901408450704,0.0,12.67605633802817,0.0,2.816901408450704,21.12676056338028,9.859154929577464,12.67605633802817,12.67605633802817,43.66197183098591,100.0,23.943661971830984,32.394366197183096
